2022-01-03;35.203754;-89.930657;38128;Yes;443
2022-01-03;35.186387;-89.931672;38128;No;1
2022-01-03;35.224207;-89.93943;38128;Yes;3
2022-01-05;35.248495;-89.932933;38128;Yes;4
2022-01-07;35.198483;-89.940203;38128;No;470
2022-01-07;35.224571;-89.921569;38128;Yes;4
2022-01-07;35.239951;-89.935893;38128;No;2
2022-01-07;35.245352;-89.90757;38128;No;18
2022-01-07;35.198483;-89.940203;38128;No;470
2022-01-07;35.201208;-89.938653;38128;No;1
2022-01-10;35.210694;-89.901685;38128;Yes;2
2022-01-10;35.222269;-89.924948;38128;Yes;2
2022-01-10;35.180536;-89.93452;38128;Yes;291
2022-01-11;35.200991;-89.901601;38128;No;499
2022-01-11;35.242112;-89.957135;38128;Yes;2
2022-01-11;35.200669;-89.896738;38128;No;202
2022-01-12;35.194504;-89.909102;38128;Yes;824
2022-01-12;35.195136;-89.911738;38128;No;824
2022-01-12;35.194312;-89.910351;38128;No;824
2022-01-12;35.20519;-89.905436;38128;No;4
2022-01-12;35.242555;-89.956173;38128;Yes;3
2022-01-12;35.194919;-89.910065;38128;Yes;824
2022-01-12;35.239838;-89.944622;38128;No;5
2022-01-12;35.194671;-89.911287;38128;No;824
2022-01-12;35.196962;-89.909212;38128;No;824
2022-01-12;35.194312;-89.910351;38128;No;824
2022-01-12;35.194312;-89.910351;38128;No;824
2022-01-13;35.221467;-89.929281;38128;Yes;10
2022-01-14;35.227329;-89.942412;38128;No;2
2022-01-14;35.24512;-89.909233;38128;No;7
2022-01-18;35.248;-89.905419;38128;No;2
2022-01-18;35.2127;-89.907682;38128;Yes;1
2022-01-18;35.249976;-89.941012;38128;No;422
2022-01-18;35.207964;-89.946688;38128;No;3
2022-01-18;35.24837;-89.940559;38128;No;422
2022-01-19;35.193783;-89.908009;38128;No;1
2022-01-19;35.222443;-89.921646;38128;Yes;1
2022-01-19;35.209408;-89.901722;38128;Yes;2
2022-01-19;35.244142;-89.913468;38128;Yes;1
2022-01-19;35.219717;-89.920215;38128;No;2
2022-01-19;35.256183;-89.925582;38128;Yes;523
2022-01-19;35.257076;-89.925193;38128;Yes;523
2022-01-20;35.255086;-89.937139;38128;No;97
2022-01-20;35.236914;-89.939456;38128;Yes;2
2022-01-20;35.201727;-89.916986;38128;No;1
2022-01-20;35.253187;-89.937538;38128;No;97
2022-01-20;35.25413;-89.937176;38128;No;97
2022-01-20;35.244244;-89.90547;38128;Yes;3
2022-01-21;35.204195;-89.924803;38128;Yes;381
2022-01-21;35.203822;-89.924991;38128;Yes;381
2022-01-21;35.203588;-89.924747;38128;Yes;381
2022-01-21;35.203822;-89.924991;38128;Yes;381
2022-01-21;35.251738;-89.935316;38128;No;379
2022-01-21;35.204942;-89.925608;38128;No;381
2022-01-21;35.204662;-89.92543;38128;No;381
2022-01-21;35.204869;-89.924429;38128;No;381
2022-01-21;35.204662;-89.92543;38128;Yes;381
2022-01-21;35.2043;-89.92507;38128;No;381
2022-01-21;35.2043;-89.92507;38128;No;381
2022-01-21;35.204942;-89.925608;38128;Yes;381
2022-01-21;35.210489;-89.924194;38128;Yes;113
2022-01-21;35.252806;-89.902497;38128;Yes;3
2022-01-21;35.210594;-89.896921;38128;Yes;206
2022-01-21;35.256522;-89.940431;38128;No;3
2022-01-21;35.225958;-89.902223;38128;Yes;1
2022-01-22;35.255895;-89.924442;38128;Yes;523
2022-01-24;35.239615;-89.943932;38128;Yes;6
2022-01-24;35.200184;-89.937006;38128;No;998
2022-01-24;35.200475;-89.937573;38128;Yes;998
2022-01-24;35.200523;-89.93628;38128;Yes;998
2022-01-24;35.200105;-89.937994;38128;No;998
2022-01-24;35.249444;-89.955004;38128;Yes;1
2022-01-24;35.200978;-89.93702;38128;No;998
2022-01-24;35.244645;-89.901056;38128;Yes;3
2022-01-24;35.201739;-89.935979;38128;Yes;998
2022-01-24;35.248099;-89.913504;38128;Yes;2
2022-01-25;35.217599;-89.922579;38128;Yes;3
2022-01-25;35.236066;-89.936862;38128;Yes;5
2022-01-26;35.20056;-89.899925;38128;Yes;499
2022-01-26;35.227246;-89.9414;38128;No;1
2022-01-27;35.236019;-89.924188;38128;Yes;212
2022-01-27;35.235031;-89.923408;38128;Yes;225
2022-01-27;35.234299;-89.923449;38128;Yes;225
2022-01-27;35.233614;-89.924282;38128;No;74
2022-01-27;35.236011;-89.923523;38128;No;212
2022-01-27;35.236132;-89.924874;38128;No;212
2022-01-27;35.250753;-89.940355;38128;No;422
2022-01-27;35.250753;-89.940355;38128;No;422
2022-01-27;35.235524;-89.923771;38128;No;225
2022-01-27;35.198483;-89.940203;38128;No;470
2022-01-28;35.198643;-89.904167;38128;No;534
2022-01-28;35.200115;-89.904641;38128;No;534
2022-01-28;35.221402;-89.946396;38128;Yes;98
2022-01-28;35.221766;-89.94637;38128;Yes;98
2022-01-28;35.221402;-89.946396;38128;No;98
2022-01-28;35.221402;-89.946396;38128;Yes;98
2022-01-28;35.222382;-89.946928;38128;Yes;98
2022-01-28;35.220673;-89.947019;38128;Yes;98
2022-01-28;35.220798;-89.946623;38128;No;98
2022-01-28;35.247154;-89.914165;38128;No;1
2022-01-28;35.198643;-89.904167;38128;No;534
2022-01-28;35.220063;-89.946784;38128;Yes;98
2022-01-28;35.220417;-89.946407;38128;No;98
2022-01-28;35.199252;-89.90514;38128;No;534
2022-01-28;35.199252;-89.90514;38128;No;534
2022-01-28;35.199645;-89.904559;38128;No;534
2022-01-28;35.255086;-89.937139;38128;No;97
2022-01-28;35.235569;-89.93672;38128;Yes;2
2022-01-28;35.199479;-89.905136;38128;No;534
2022-01-31;35.203357;-89.930664;38128;Yes;443
2022-01-31;35.203142;-89.929443;38128;Yes;443
2022-01-31;35.204172;-89.93092;38128;Yes;443
2022-01-31;35.203754;-89.930657;38128;No;443
2022-01-31;35.229611;-89.934667;38128;Yes;3
2022-01-31;35.203142;-89.929443;38128;Yes;443
2022-01-31;35.203186;-89.928939;38128;No;443
2022-01-31;35.242068;-89.954713;38128;No;6
2022-01-31;35.248531;-89.95326;38128;No;5
2022-01-31;35.213426;-89.897715;38128;No;3
2022-01-31;35.212452;-89.92189;38128;Yes;140
2022-01-31;35.212452;-89.92189;38128;No;140
2022-01-31;35.203186;-89.928939;38128;No;443
2022-01-31;35.203357;-89.930664;38128;Yes;443
2022-01-31;35.203186;-89.928939;38128;Yes;443
2022-02-01;35.241691;-89.95672;38128;Yes;1
2022-02-01;35.223219;-89.904511;38128;No;1
2022-02-01;35.249211;-89.941495;38128;Yes;422
2022-02-01;35.200669;-89.896738;38128;Yes;202
2022-02-01;35.201932;-89.900461;38128;No;499
2022-02-01;35.200809;-89.89931;38128;No;499
2022-02-01;35.180489;-89.933286;38128;No;291
2022-02-01;35.201346;-89.900461;38128;Yes;499
2022-02-01;35.242743;-89.940673;38128;Yes;5
2022-02-01;35.225583;-89.941302;38128;No;1
2022-02-01;35.22386;-89.896608;38128;Yes;10
2022-02-01;35.200492;-89.901845;38128;No;499
2022-02-01;35.237396;-89.937124;38128;No;1
2022-02-01;35.244327;-89.906041;38128;No;2
2022-02-01;35.200873;-89.900601;38128;Yes;499
2022-02-01;35.200873;-89.900601;38128;No;499
2022-02-02;35.239572;-89.93659;38128;No;1
2022-02-02;35.196746;-89.954971;38128;Yes;4
2022-02-02;35.209664;-89.907857;38128;No;2
2022-02-02;35.200942;-89.913934;38128;No;607
2022-02-07;35.251097;-89.904326;38128;No;2
2022-02-07;35.19867;-89.938654;38128;No;470
2022-02-07;35.231094;-89.936212;38128;Yes;2
2022-02-07;35.198358;-89.939018;38128;Yes;470
2022-02-07;35.242359;-89.903097;38128;Yes;3
2022-02-07;35.198358;-89.939018;38128;No;470
2022-02-07;35.19867;-89.938654;38128;No;470
2022-02-07;35.198483;-89.940203;38128;Yes;470
2022-02-08;35.249899;-89.951593;38128;No;4
2022-02-09;35.248902;-89.932902;38128;Yes;4
2022-02-10;35.234274;-89.9403;38128;Yes;1
2022-02-10;35.21041;-89.92358;38128;Yes;113
2022-02-10;35.252923;-89.902259;38128;Yes;4
2022-02-10;35.210331;-89.922802;38128;No;113
2022-02-10;35.210516;-89.922927;38128;No;113
2022-02-11;35.201945;-89.914254;38128;Yes;607
2022-02-11;35.210061;-89.952684;38128;Yes;320
2022-02-11;35.244704;-89.908723;38128;No;4
2022-02-11;35.210233;-89.951983;38128;No;320
2022-02-11;35.209997;-89.952348;38128;No;320
2022-02-11;35.210061;-89.952684;38128;Yes;320
2022-02-11;35.201568;-89.914231;38128;Yes;607
2022-02-11;35.209793;-89.952198;38128;Yes;320
2022-02-15;35.25413;-89.937176;38128;No;97
2022-02-15;35.253187;-89.937538;38128;No;97
2022-02-15;35.255086;-89.937139;38128;Yes;97
2022-02-15;35.23978;-89.943078;38128;Yes;4
2022-02-15;35.248558;-89.954261;38128;Yes;3
2022-02-16;35.241791;-89.943942;38128;No;12
2022-02-16;35.252224;-89.954685;38128;Yes;3
2022-02-16;35.195355;-89.909094;38128;Yes;824
2022-02-16;35.195027;-89.910838;38128;Yes;824
2022-02-16;35.194919;-89.910065;38128;Yes;824
2022-02-16;35.194312;-89.910351;38128;Yes;824
2022-02-16;35.195361;-89.911136;38128;Yes;824
2022-02-16;35.195128;-89.910588;38128;No;824
2022-02-17;35.202062;-89.934762;38128;Yes;998
2022-02-17;35.202288;-89.935327;38128;No;998
2022-02-17;35.20099;-89.935722;38128;No;998
2022-02-17;35.202189;-89.935568;38128;Yes;998
2022-02-17;35.199796;-89.937666;38128;Yes;998
2022-02-17;35.194707;-89.900898;38128;Yes;567
2022-02-17;35.200235;-89.936743;38128;Yes;998
2022-02-17;35.199796;-89.937666;38128;Yes;998
2022-02-17;35.194644;-89.902513;38128;No;567
2022-02-17;35.194913;-89.901653;38128;Yes;567
2022-02-17;35.20099;-89.935722;38128;Yes;998
2022-02-17;35.202062;-89.934762;38128;No;998
2022-02-17;35.188783;-89.922855;38128;Yes;1
2022-02-17;35.200184;-89.937006;38128;Yes;998
2022-02-17;35.195319;-89.902328;38128;No;567
2022-02-17;35.199796;-89.937666;38128;Yes;998
2022-02-17;35.201043;-89.935453;38128;Yes;998
2022-02-17;35.201518;-89.935953;38128;Yes;998
2022-02-17;35.202288;-89.935327;38128;Yes;998
2022-02-17;35.194644;-89.902513;38128;Yes;567
2022-02-17;35.202189;-89.935568;38128;Yes;998
2022-02-18;35.223771;-89.92338;38128;No;2
2022-02-18;35.252037;-89.936731;38128;No;379
2022-02-18;35.213619;-89.908806;38128;Yes;1
2022-02-18;35.198643;-89.904167;38128;Yes;534
2022-02-18;35.198484;-89.904445;38128;No;534
2022-02-18;35.199479;-89.905136;38128;No;534
2022-02-18;35.20001;-89.904026;38128;Yes;534
2022-02-18;35.233665;-89.932406;38128;Yes;2
2022-02-18;35.251933;-89.93488;38128;No;379
2022-02-18;35.199479;-89.905136;38128;No;534
2022-02-18;35.209655;-89.958313;38128;No;1
2022-02-18;35.199902;-89.903721;38128;Yes;534
2022-02-18;35.225393;-89.929924;38128;No;6
2022-02-18;35.199252;-89.90514;38128;No;534
2022-02-18;35.246043;-89.918882;38128;Yes;1
2022-02-18;35.251159;-89.935826;38128;No;379
2022-02-18;35.252037;-89.936731;38128;No;379
2022-02-18;35.199479;-89.905136;38128;Yes;534
2022-02-21;35.196331;-89.901236;38128;No;794
2022-02-21;35.196331;-89.901236;38128;Yes;794
2022-02-21;35.181919;-89.933294;38128;No;108
2022-02-21;35.197419;-89.900719;38128;No;794
2022-02-21;35.198007;-89.901435;38128;No;794
2022-02-21;35.249088;-89.942139;38128;No;422
2022-02-21;35.249088;-89.942139;38128;Yes;422
2022-02-21;35.19964;-89.901575;38128;No;794
2022-02-21;35.198372;-89.901123;38128;No;794
2022-02-21;35.249976;-89.941012;38128;No;422
2022-02-21;35.1974;-89.901181;38128;Yes;794
2022-02-22;35.250505;-89.955769;38128;Yes;3
2022-02-22;35.210819;-89.925885;38128;No;126
2022-02-22;35.19964;-89.901575;38128;No;794
2022-02-22;35.197966;-89.90196;38128;Yes;794
2022-02-22;35.198007;-89.901435;38128;Yes;794
2022-02-22;35.1974;-89.901181;38128;No;794
2022-02-22;35.209912;-89.924031;38128;No;113
2022-02-23;35.202065;-89.934491;38128;Yes;998
2022-02-23;35.200475;-89.937573;38128;Yes;998
2022-02-23;35.260197;-89.927768;38128;No;523
2022-02-23;35.222001;-89.894874;38128;No;248
2022-02-23;35.259771;-89.925885;38128;Yes;523
2022-02-23;35.201518;-89.935953;38128;Yes;998
2022-02-23;35.222066;-89.895716;38128;No;248
2022-02-23;35.212343;-89.923408;38128;Yes;5
2022-02-23;35.20099;-89.935722;38128;Yes;998
2022-02-23;35.224373;-89.927178;38128;No;1
2022-02-23;35.200105;-89.937994;38128;No;998
2022-02-23;35.200523;-89.93628;38128;No;998
2022-02-23;35.200105;-89.937994;38128;Yes;998
2022-02-23;35.200184;-89.937006;38128;No;998
2022-02-23;35.221704;-89.896915;38128;No;248
2022-02-23;35.202189;-89.935568;38128;Yes;998
2022-02-23;35.199796;-89.937666;38128;Yes;998
2022-02-23;35.201366;-89.934937;38128;Yes;998
2022-02-23;35.202062;-89.934762;38128;No;998
2022-02-23;35.200211;-89.938232;38128;Yes;998
2022-02-23;35.249389;-89.953377;38128;Yes;4
2022-02-23;35.200978;-89.93702;38128;No;998
2022-02-23;35.202288;-89.935327;38128;Yes;998
2022-02-23;35.20262;-89.934994;38128;Yes;998
2022-02-23;35.202616;-89.934723;38128;No;998
2022-02-23;35.226146;-89.94019;38128;No;2
2022-02-23;35.201366;-89.934937;38128;Yes;998
2022-02-23;35.202062;-89.934762;38128;No;998
2022-02-23;35.201568;-89.934822;38128;No;998
2022-02-24;35.181919;-89.933294;38128;No;108
2022-02-24;35.240432;-89.910738;38128;No;1
2022-02-24;35.227768;-89.944279;38128;Yes;6
2022-02-25;35.230783;-89.920783;38128;No;3
2022-02-25;35.200739;-89.901193;38128;No;499
2022-02-28;35.207787;-89.907262;38128;No;1
2022-02-28;35.219648;-89.931964;38128;No;4
2022-02-28;35.181046;-89.933835;38128;Yes;291
2022-02-28;35.212561;-89.960812;38128;No;5
2022-03-01;35.240393;-89.928168;38128;No;557
2022-03-01;35.182165;-89.920584;38128;Yes;7
2022-03-01;35.240636;-89.927917;38128;Yes;557
2022-03-01;35.239155;-89.928072;38128;No;557
2022-03-01;35.240393;-89.928168;38128;No;557
2022-03-01;35.239136;-89.927643;38128;Yes;557
2022-03-01;35.2397;-89.928439;38128;No;557
2022-03-01;35.240896;-89.92725;38128;No;557
2022-03-01;35.239117;-89.928327;38128;Yes;557
2022-03-01;35.23982;-89.92749;38128;Yes;557
2022-03-01;35.240896;-89.92725;38128;No;557
2022-03-01;35.239779;-89.927939;38128;No;557
2022-03-01;35.238991;-89.926808;38128;No;557
2022-03-01;35.239511;-89.928254;38128;No;557
2022-03-01;35.240636;-89.927917;38128;No;557
2022-03-01;35.238997;-89.927018;38128;No;557
2022-03-02;35.200216;-89.898222;38128;Yes;202
2022-03-02;35.201536;-89.901622;38128;Yes;499
2022-03-02;35.200873;-89.900601;38128;No;499
2022-03-02;35.200873;-89.900601;38128;No;499
2022-03-02;35.243238;-89.916248;38128;Yes;4
2022-03-02;35.202039;-89.896346;38128;Yes;202
2022-03-02;35.23704;-89.935347;38128;No;1
2022-03-04;35.23303;-89.927614;38128;No;3
2022-03-04;35.224992;-89.9085;38128;No;1
2022-03-04;35.237849;-89.935686;38128;No;1
2022-03-04;35.239993;-89.927104;38128;No;557
2022-03-04;35.239713;-89.9264;38128;Yes;557
2022-03-04;35.239993;-89.927104;38128;No;557
2022-03-04;35.240176;-89.941758;38128;No;1
2022-03-04;35.240754;-89.926394;38128;Yes;557
2022-03-04;35.240582;-89.927472;38128;Yes;557
2022-03-04;35.240288;-89.926381;38128;No;557
2022-03-04;35.239713;-89.9264;38128;No;557
2022-03-04;35.240386;-89.927084;38128;No;557
2022-03-04;35.240288;-89.926381;38128;No;557
2022-03-04;35.23881;-89.94217;38128;Yes;2
2022-03-04;35.239713;-89.9264;38128;Yes;557
2022-03-04;35.239713;-89.9264;38128;No;557
2022-03-04;35.239673;-89.926883;38128;No;557
2022-03-04;35.240288;-89.926381;38128;No;557
2022-03-04;35.240754;-89.926394;38128;Yes;557
2022-03-04;35.240386;-89.927084;38128;No;557
2022-03-04;35.256324;-89.938529;38128;No;3
2022-03-07;35.197965;-89.938988;38128;Yes;470
2022-03-07;35.198483;-89.940203;38128;No;470
2022-03-07;35.198244;-89.939958;38128;Yes;470
2022-03-07;35.198807;-89.939938;38128;No;470
2022-03-07;35.200492;-89.901845;38128;No;499
2022-03-07;35.253942;-89.901427;38128;Yes;1
2022-03-07;35.251327;-89.955774;38128;No;6
2022-03-07;35.198307;-89.938561;38128;Yes;470
2022-03-08;35.195274;-89.902114;38128;Yes;567
2022-03-08;35.249211;-89.941495;38128;Yes;422
2022-03-08;35.198358;-89.939018;38128;No;470
2022-03-08;35.195412;-89.901297;38128;Yes;567
2022-03-08;35.194644;-89.902513;38128;No;567
2022-03-08;35.193618;-89.901262;38128;No;567
2022-03-08;35.195412;-89.901297;38128;No;567
2022-03-08;35.194644;-89.902513;38128;No;567
2022-03-09;35.200065;-89.897714;38128;No;202
2022-03-10;35.219231;-89.925706;38128;No;200
2022-03-10;35.236863;-89.942536;38128;Yes;1
2022-03-10;35.219431;-89.926786;38128;Yes;200
2022-03-10;35.219983;-89.926139;38128;No;200
2022-03-10;35.205002;-89.92475;38128;Yes;381
2022-03-10;35.204195;-89.924803;38128;Yes;381
2022-03-10;35.204662;-89.92543;38128;Yes;381
2022-03-10;35.217979;-89.9169;38128;No;4
2022-03-10;35.219438;-89.927005;38128;No;200
2022-03-11;35.244797;-89.952925;38128;Yes;3
2022-03-11;35.197966;-89.90196;38128;No;794
2022-03-11;35.227422;-89.930523;38128;No;2
2022-03-11;35.229141;-89.942353;38128;No;3
2022-03-11;35.198208;-89.898669;38128;No;1
2022-03-14;35.186297;-89.929142;38128;Yes;5
2022-03-14;35.255086;-89.937139;38128;No;97
2022-03-14;35.25413;-89.937176;38128;No;97
2022-03-14;35.253626;-89.937007;38128;Yes;97
2022-03-14;35.255086;-89.937139;38128;No;97
2022-03-15;35.200184;-89.937006;38128;No;998
2022-03-15;35.201366;-89.934937;38128;Yes;998
2022-03-15;35.200475;-89.937573;38128;Yes;998
2022-03-15;35.200105;-89.937994;38128;Yes;998
2022-03-15;35.201366;-89.934937;38128;Yes;998
2022-03-15;35.202616;-89.934723;38128;Yes;998
2022-03-15;35.250743;-89.936027;38128;No;379
2022-03-15;35.201043;-89.935453;38128;No;998
2022-03-15;35.202288;-89.935327;38128;No;998
2022-03-15;35.211633;-89.897514;38128;Yes;206
2022-03-15;35.252373;-89.935334;38128;No;379
2022-03-15;35.200523;-89.93628;38128;Yes;998
2022-03-15;35.250371;-89.935705;38128;No;379
2022-03-15;35.202065;-89.934491;38128;No;998
2022-03-15;35.250944;-89.931719;38128;Yes;4
2022-03-15;35.210745;-89.896588;38128;No;206
2022-03-15;35.201568;-89.934822;38128;No;998
2022-03-15;35.200235;-89.936743;38128;Yes;998
2022-03-15;35.199796;-89.937666;38128;Yes;998
2022-03-16;35.242252;-89.941021;38128;No;3
2022-03-16;35.248534;-89.940195;38128;No;422
2022-03-16;35.239002;-89.941266;38128;No;5
2022-03-16;35.247076;-89.938296;38128;No;2
2022-03-16;35.250658;-89.910068;38128;No;4
2022-03-16;35.202078;-89.913632;38128;No;607
2022-03-16;35.244293;-89.95674;38128;No;6
2022-03-16;35.201783;-89.91359;38128;No;607
2022-03-16;35.249411;-89.940904;38128;No;422
2022-03-17;35.246556;-89.92268;38128;No;1
2022-03-17;35.211633;-89.897514;38128;No;206
2022-03-17;35.236554;-89.936474;38128;Yes;1
2022-03-17;35.240228;-89.938454;38128;Yes;2
2022-03-18;35.237868;-89.929845;38128;Yes;5
2022-03-18;35.239155;-89.928072;38128;No;557
2022-03-18;35.249211;-89.941495;38128;No;422
2022-03-18;35.240288;-89.926381;38128;No;557
2022-03-18;35.239089;-89.927168;38128;No;557
2022-03-18;35.239136;-89.927643;38128;No;557
2022-03-18;35.239136;-89.927643;38128;No;557
2022-03-18;35.23982;-89.92749;38128;No;557
2022-03-18;35.239117;-89.928635;38128;No;557
2022-03-18;35.23907;-89.928558;38128;No;557
2022-03-18;35.240582;-89.927472;38128;Yes;557
2022-03-18;35.240993;-89.926683;38128;No;557
2022-03-18;35.239713;-89.9264;38128;Yes;557
2022-03-18;35.23952;-89.928372;38128;No;557
2022-03-18;35.240288;-89.926381;38128;No;557
2022-03-18;35.196195;-89.949596;38128;No;1
2022-03-18;35.249934;-89.94033;38128;No;422
2022-03-18;35.239502;-89.927319;38128;No;557
2022-03-18;35.239097;-89.927158;38128;No;557
2022-03-18;35.240393;-89.928168;38128;No;557
2022-03-18;35.23982;-89.92749;38128;No;557
2022-03-18;35.239494;-89.927105;38128;No;557
2022-03-18;35.250753;-89.940355;38128;Yes;422
2022-03-18;35.240916;-89.928152;38128;No;557
2022-03-18;35.239136;-89.927643;38128;Yes;557
2022-03-18;35.23982;-89.92749;38128;No;557
2022-03-21;35.243637;-89.908411;38128;No;5
2022-03-22;35.245561;-89.953269;38128;Yes;3
2022-03-23;35.194907;-89.900365;38128;No;567
2022-03-23;35.247171;-89.953499;38128;Yes;2
2022-03-23;35.20805;-89.904647;38128;No;4
2022-03-23;35.221704;-89.896915;38128;No;248
2022-03-23;35.249088;-89.942139;38128;Yes;422
2022-03-23;35.215861;-89.910045;38128;Yes;2
2022-03-24;35.234944;-89.923911;38128;Yes;225
2022-03-24;35.235565;-89.93618;38128;Yes;3
2022-03-24;35.226926;-89.931477;38128;No;2
2022-03-24;35.203588;-89.924747;38128;Yes;381
2022-03-24;35.258046;-89.928537;38128;Yes;523
2022-03-25;35.204869;-89.924429;38128;No;381
2022-03-25;35.209793;-89.952198;38128;Yes;320
2022-03-25;35.210402;-89.952222;38128;Yes;320
2022-03-25;35.194502;-89.909591;38128;No;824
2022-03-25;35.209997;-89.952348;38128;No;320
2022-03-25;35.209793;-89.952198;38128;Yes;320
2022-03-25;35.205002;-89.92475;38128;No;381
2022-03-25;35.2043;-89.92507;38128;Yes;381
2022-03-25;35.203536;-89.925262;38128;Yes;381
2022-03-25;35.210061;-89.952684;38128;Yes;320
2022-03-25;35.210061;-89.952684;38128;Yes;320
2022-03-25;35.209793;-89.952198;38128;No;320
2022-03-28;35.194411;-89.907069;38128;No;2
2022-03-28;35.24352;-89.922745;38128;Yes;1
2022-03-28;35.245277;-89.957714;38128;No;4
2022-03-29;35.204195;-89.924803;38128;Yes;381
2022-03-29;35.247453;-89.913505;38128;No;1
2022-03-30;35.204942;-89.925608;38128;No;381
2022-03-30;35.204841;-89.92507;38128;Yes;381
2022-03-30;35.203588;-89.924747;38128;No;381
2022-03-30;35.224546;-89.92469;38128;No;2
2022-03-30;35.204869;-89.924429;38128;Yes;381
2022-03-30;35.203707;-89.92563;38128;No;381
2022-03-31;35.245352;-89.90757;38128;Yes;18
2022-03-31;35.199066;-89.93918;38128;No;470
2022-03-31;35.198483;-89.940203;38128;No;470
2022-04-01;35.200669;-89.896738;38128;No;202
2022-04-01;35.200065;-89.897714;38128;Yes;202
2022-04-01;35.200501;-89.897444;38128;Yes;202
2022-04-01;35.202039;-89.896346;38128;No;202
2022-04-01;35.200669;-89.896738;38128;No;202
2022-04-05;35.248153;-89.953473;38128;No;2
2022-04-05;35.215037;-89.961619;38128;Yes;1
2022-04-05;35.243675;-89.939693;38128;Yes;11
2022-04-05;35.244634;-89.904108;38128;Yes;3
2022-04-06;35.199252;-89.901965;38128;No;794
